region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Ventura County,California,34.874939,34.0143623,-118.6327006,-119.4776624,34.250877570961528,-119.01852976121069,1309.85,221312,94.241981622570819,95.0163146144599,1146005,4246220,3097107,3839373,5498007,56,17826712,14,4456678,384907942.32454848,1731257445.0812864,1124661207.9956298,1426350665.5866337,2094723582.1433361,21395.671343994141,6761900843.1314335,"[[0,17729],[5,46049],[10,54499],[15,45426],[20,25555],[25,12089],[30,5782],[35,3134],[40,1935],[45,1271],[50,949],[55,697],[60,543],[65,447],[70,393],[75,329],[80,301],[85,207],[90,245],[95,211],[100,187],[105,184],[110,163],[115,172],[120,128],[125,128],[130,117],[135,131],[140,120],[145,91],[150,86],[155,83],[160,87],[165,77],[170,74],[175,56],[180,75],[185,64],[190,47],[195,49],[200,52],[205,43],[210,43],[215,48],[220,24],[225,32],[230,44],[235,40],[240,23],[245,31],[250,28],[255,17],[260,26],[265,20],[270,28],[275,25],[280,21],[285,24],[290,16],[295,18],[300,15],[305,16],[310,7],[315,12],[320,17],[325,17],[330,12],[335,17],[340,20],[345,12],[350,12],[355,13],[360,9],[365,12],[370,15],[375,12],[380,7],[385,19],[390,7],[395,9],[400,12],[405,8],[410,7],[415,8],[420,9],[425,14],[430,5],[435,11],[440,6],[445,4],[450,13],[455,9],[460,7],[465,6],[470,7],[475,8],[480,8],[485,12],[490,7],[495,8],[500,7],[505,2],[510,4],[515,7],[520,3],[525,8],[530,5],[535,7],[540,4],[545,7],[550,3],[555,4],[560,3],[565,5],[570,4],[575,5],[580,3],[585,5],[590,5],[595,6],[600,2],[605,4],[610,6],[615,2],[620,4],[625,4],[630,1],[635,4],[640,1],[645,2],[650,1],[655,2],[660,2],[665,3],[670,3],[675,4],[680,1],[685,1],[690,6],[695,6],[700,4],[705,4],[710,3],[715,2],[720,2],[725,2],[730,2],[735,2],[740,1],[745,1],[750,2],[755,1],[760,4],[765,4],[770,3],[780,3],[785,6],[790,2],[795,1],[800,1],[805,2],[810,2],[815,2],[820,2],[835,1],[840,2],[860,1],[865,1],[875,1],[880,2],[885,2],[890,2],[895,2],[900,1],[905,2],[910,1],[915,2],[920,1],[935,2],[940,1],[945,2],[950,1],[960,1],[965,2],[970,3],[975,1],[995,1],[1000,6],[1005,1],[1020,3],[1025,2],[1030,1],[1035,1],[1040,4],[1045,2],[1055,1],[1060,1],[1065,1],[1075,2],[1080,1],[1085,1],[1090,2],[1100,1],[1115,1],[1125,1],[1135,1],[1140,1],[1145,1],[1165,1],[1185,2],[1190,1],[1195,1],[1200,1],[1215,1],[1220,2],[1225,2],[1230,2],[1235,1],[1275,2],[1280,3],[1295,2],[1305,1],[1315,3],[1320,1],[1330,1],[1335,2],[1340,1],[1350,1],[1360,1],[1365,1],[1375,1],[1380,1],[1400,2],[1425,1],[1430,1],[1435,1],[1460,1],[1485,2],[1490,1],[1510,1],[1520,1],[1530,1],[1535,1],[1545,1],[1565,1],[1575,1],[1580,1],[1700,1],[1735,1],[1740,1],[1765,1],[1795,1],[1800,1],[1815,1],[1830,1],[1840,1],[1855,1],[1860,1],[1895,1],[1930,1],[2015,1],[2050,1],[2085,1],[2125,1],[2155,1],[2170,1],[2205,1],[2285,1],[2335,1],[2465,1],[2550,1],[2570,1],[2580,1],[2620,1],[2765,1],[2795,1],[2910,1],[3685,1],[4435,1],[4665,1],[6020,1]]",1843503.9449775435,9208
Vermilion County,Illinois,40.4888845,39.8714887,-87.5279361,-87.9412542,40.157952920349025,-87.662756632945161,980.05,9451,33.330106017330685,68.634713144517065,44580,135961,86725,113787,544967,28,926020,7,231505,11383376.085510258,41341964.690563954,23457342.548669431,31730395.75930785,160822084.0447754,8087.4024047851562,268735163.12882686,"[[0,2987],[5,2998],[10,1228],[15,655],[20,346],[25,198],[30,139],[35,88],[40,92],[45,68],[50,52],[55,48],[60,36],[65,29],[70,36],[75,33],[80,28],[85,23],[90,15],[95,20],[100,15],[105,18],[110,17],[115,11],[120,11],[125,6],[130,7],[135,10],[140,9],[145,8],[150,9],[155,10],[160,8],[165,6],[170,5],[175,4],[180,5],[185,9],[190,3],[195,6],[200,4],[205,5],[210,2],[215,7],[220,6],[225,2],[230,2],[235,3],[245,1],[250,2],[255,2],[260,2],[265,3],[270,4],[275,2],[280,3],[285,1],[290,2],[295,1],[300,1],[305,1],[315,2],[325,3],[335,1],[340,1],[350,2],[355,3],[360,1],[365,2],[370,1],[375,2],[385,1],[390,4],[405,2],[415,2],[435,2],[440,2],[445,2],[470,2],[480,1],[490,1],[495,1],[505,1],[520,2],[540,2],[545,1],[565,1],[595,1],[610,1],[615,1],[625,1],[640,1],[650,1],[665,1],[670,1],[680,1],[705,1],[710,1],[740,1],[745,1],[770,1],[795,1],[835,1],[845,1],[865,2],[880,1],[905,1],[915,1],[945,1],[985,1],[990,1],[1045,2],[1065,1],[1085,1],[1095,1],[1100,1],[1115,2],[1130,1],[1150,1],[1215,1],[1265,1],[1315,2],[1335,1],[1345,1],[1385,1],[1410,1],[1530,1],[1550,1],[1625,1],[1950,1],[2040,1],[2135,1],[2195,1],[2240,1],[2525,1],[3930,1],[4350,1]]",226758.23951517322,2
Vermilion Parish,Louisiana,30.1428176,29.5401042,-91.9650861,-92.7231096,29.989728660387151,-92.180930521307616,1077.8,1025,3.2998438466751128,91.517857142857139,7598,18944,13989,15515,23757,64,79803,16,19950.75,2198742.0969726555,6470425.2999084461,4252562.0954833981,4797218.8988464326,7892761.4732849151,20146.951098632813,25611709.864495855,"[[0,108],[5,174],[10,186],[15,199],[20,141],[25,86],[30,51],[35,20],[40,27],[45,3],[50,5],[55,4],[60,2],[65,3],[70,2],[75,1],[85,1],[90,4],[95,1],[110,1],[175,1],[210,1],[220,1],[235,1],[250,1],[715,1]]",15648.760306332782,0
Victoria County,Texas,29.0926594,28.4960291,-96.6753605,-97.2706333,28.821871137141471,-96.980852176037843,1072.7,24305,64.692009230847262,95.276362210897688,286892,437625,322771,338057,998887,61,2384232,15.25,596058,83538992.744903535,147652247.30388793,99447538.679943845,108352668.032904,336456441.3358826,19476.742285156248,775447888.09752142,"[[0,1810],[5,4473],[10,5271],[15,4592],[20,3092],[25,1805],[30,959],[35,469],[40,284],[45,211],[50,156],[55,101],[60,95],[65,73],[70,74],[75,64],[80,70],[85,53],[90,46],[95,36],[100,41],[105,36],[110,22],[115,28],[120,19],[125,24],[130,23],[135,16],[140,14],[145,25],[150,14],[155,10],[160,13],[165,10],[170,9],[175,14],[180,8],[185,5],[190,13],[195,7],[200,6],[205,9],[210,6],[215,3],[220,2],[225,8],[230,7],[235,2],[240,3],[245,6],[250,1],[255,1],[260,1],[265,4],[270,5],[275,4],[280,4],[290,5],[295,3],[300,4],[305,2],[310,3],[315,2],[320,3],[325,2],[330,2],[335,2],[340,3],[345,5],[350,4],[355,1],[365,2],[370,2],[375,1],[380,3],[385,2],[390,1],[395,3],[400,5],[405,5],[410,2],[420,1],[425,3],[430,1],[435,1],[445,2],[450,1],[455,1],[460,1],[465,4],[485,1],[495,3],[515,2],[530,2],[545,3],[550,2],[555,1],[565,1],[575,2],[580,1],[610,1],[620,1],[630,1],[640,1],[645,1],[650,3],[655,1],[665,1],[670,1],[675,1],[710,2],[730,1],[735,1],[755,1],[785,1],[845,1],[850,1],[905,1],[920,1],[930,1],[945,1],[1100,1],[1135,1],[1180,1],[1215,1],[1235,1],[1275,1],[1320,1],[1410,1],[1490,1],[1610,1],[1670,1],[1785,1],[1885,1],[2000,1],[2035,1],[2040,1],[2080,1],[2125,1],[2205,1],[2515,1],[2525,1],[2735,1],[3800,1],[6075,1]]",377089.7994732646,1
Vigo County,Indiana,39.6081011,39.2590727,-87.1996668,-87.5674508,39.46901441884998,-87.386793636049944,991.94999999999993,27945,83.76999869218362,72.712843463780189,132828,510434,240862,374043,1019159,33,2277326,8.25,569331.5,34240856.538824476,155054312.71960458,65359335.457797237,105241210.01675418,303479275.8271057,9354.53907470703,663374990.56008637,"[[0,7190],[5,9258],[10,4644],[15,2504],[20,1213],[25,667],[30,436],[35,321],[40,217],[45,156],[50,134],[55,98],[60,89],[65,80],[70,59],[75,63],[80,53],[85,43],[90,36],[95,42],[100,29],[105,39],[110,27],[115,29],[120,20],[125,18],[130,26],[135,17],[140,22],[145,15],[150,9],[155,19],[160,18],[165,12],[170,8],[175,9],[180,9],[185,9],[190,2],[195,7],[200,5],[205,6],[210,8],[215,11],[220,6],[225,2],[230,10],[235,7],[240,8],[245,8],[250,7],[255,3],[260,7],[265,7],[270,2],[275,3],[280,4],[285,1],[290,3],[295,5],[300,6],[310,2],[315,1],[320,2],[325,1],[330,3],[335,3],[340,2],[345,4],[350,4],[355,1],[360,5],[365,1],[370,3],[375,2],[380,4],[385,3],[390,2],[395,2],[405,3],[410,1],[435,2],[445,1],[450,2],[470,1],[480,1],[490,2],[495,1],[500,4],[505,3],[515,3],[525,1],[530,2],[545,1],[550,3],[555,2],[560,1],[565,1],[575,4],[580,2],[585,2],[600,2],[610,1],[660,2],[670,1],[675,1],[680,1],[685,1],[695,1],[700,3],[705,1],[720,1],[735,1],[740,1],[760,1],[770,1],[775,1],[785,1],[790,1],[835,3],[845,2],[850,1],[855,1],[885,1],[890,1],[895,1],[920,1],[925,1],[945,1],[960,1],[965,2],[1000,1],[1025,1],[1030,1],[1100,1],[1130,1],[1145,1],[1150,1],[1230,1],[1260,1],[1265,2],[1280,2],[1380,1],[1450,1],[1455,1],[1485,1],[1505,1],[1520,1],[1530,1],[1535,1],[1555,1],[1595,1],[1655,2],[1690,1],[1705,1],[1725,1],[1730,1],[1770,1],[1865,1],[1895,1],[1925,1],[1970,1],[2005,1],[2010,1],[2020,1],[2050,1],[2080,1],[2175,2],[2225,1],[2305,1],[2360,1],[2415,1],[2435,1],[2450,1],[2490,1],[2950,1],[3005,1],[3665,1],[4765,1],[4935,1]]",549177.6126299859,24
Volusia County,Florida,29.4268236,28.6133226,-80.8173303,-81.5668943,29.070827178615058,-81.126474168747,1143.25,171680,82.890910755467971,90.2932637690916,1655550,3217481,2550670,2961237,4157875,63,14542813,15.75,3635703.25,501254349.20634151,1140488354.6752079,819984440.36377573,975903812.89062476,1440758349.6012578,20740.532910156249,4878389306.7372112,"[[0,12980],[5,27497],[10,38079],[15,37711],[20,24954],[25,12586],[30,5878],[35,2885],[40,1645],[45,1023],[50,808],[55,649],[60,501],[65,400],[70,319],[75,302],[80,280],[85,251],[90,188],[95,184],[100,167],[105,148],[110,131],[115,127],[120,120],[125,95],[130,79],[135,77],[140,70],[145,62],[150,58],[155,54],[160,76],[165,51],[170,48],[175,46],[180,39],[185,36],[190,40],[195,38],[200,30],[205,33],[210,30],[215,28],[220,27],[225,23],[230,32],[235,25],[240,26],[245,23],[250,21],[255,18],[260,20],[265,18],[270,18],[275,18],[280,10],[285,10],[290,13],[295,18],[300,12],[305,23],[310,14],[315,17],[320,9],[325,11],[330,12],[335,11],[340,7],[345,5],[350,11],[355,7],[360,5],[365,12],[370,13],[375,7],[380,7],[385,12],[390,6],[395,4],[400,4],[405,9],[410,5],[415,10],[420,5],[425,2],[430,11],[435,3],[440,8],[445,8],[450,4],[455,4],[460,7],[465,4],[470,8],[475,5],[480,2],[485,3],[490,1],[495,4],[500,2],[505,3],[510,4],[515,2],[520,3],[525,1],[530,2],[535,2],[540,3],[545,2],[555,3],[560,2],[565,2],[570,3],[575,3],[580,3],[585,3],[590,2],[595,4],[600,5],[605,3],[610,3],[615,2],[620,2],[630,3],[635,1],[640,2],[645,2],[650,3],[655,3],[660,3],[665,3],[670,1],[675,2],[680,2],[685,1],[690,1],[700,1],[710,3],[720,1],[725,2],[730,1],[735,1],[745,2],[750,2],[760,2],[765,1],[770,3],[775,1],[780,1],[785,1],[790,1],[795,1],[810,1],[815,1],[820,1],[825,1],[835,1],[840,3],[850,1],[855,1],[865,2],[870,1],[880,2],[895,3],[910,1],[925,1],[930,1],[935,1],[945,1],[955,1],[965,1],[975,1],[980,1],[985,1],[990,2],[1000,2],[1005,3],[1010,3],[1020,2],[1025,2],[1035,4],[1040,1],[1060,1],[1070,3],[1075,1],[1085,1],[1090,1],[1100,3],[1105,1],[1110,1],[1115,3],[1120,1],[1140,1],[1150,1],[1165,1],[1170,1],[1175,1],[1195,1],[1215,1],[1225,3],[1250,1],[1255,1],[1265,1],[1270,1],[1280,1],[1340,1],[1365,1],[1385,1],[1390,1],[1400,1],[1405,1],[1420,1],[1440,1],[1450,1],[1485,1],[1505,2],[1515,1],[1550,1],[1565,2],[1595,1],[1610,1],[1625,1],[1640,1],[1655,1],[1680,2],[1745,1],[1755,1],[1775,1],[1800,2],[1820,1],[1830,1],[1835,2],[1870,1],[1895,1],[1900,1],[1905,1],[1980,1],[1995,1],[2010,1],[2055,1],[2190,1],[2195,1],[2210,1],[2255,1],[2485,1],[2525,1],[2550,1],[2760,1],[2870,1],[3210,1],[3220,1],[3705,1]]",2607574.013287371,4150
Wagoner County,Oklahoma,36.1621631,35.7783342,-95.2084612,-95.8190364,36.001704086808964,-95.597211439282461,1097.35,13035,36.205130648119479,85.756578947368425,28822,243641,136462,202967,123047,47,734939,11.75,183734.75,8124158.4036132786,84067745.376837164,40631205.001794457,62750999.764855936,40150964.57622683,15060.428662109374,235725073.12332764,"[[0,1667],[5,3376],[10,3958],[15,2298],[20,938],[25,344],[30,140],[35,65],[40,55],[45,22],[50,24],[55,12],[60,7],[65,10],[70,5],[75,5],[80,9],[85,10],[90,7],[95,6],[100,3],[105,4],[110,2],[115,4],[120,4],[130,5],[135,2],[140,3],[145,2],[155,3],[165,1],[170,3],[180,2],[185,5],[195,1],[200,1],[205,2],[210,1],[215,1],[220,2],[225,1],[230,1],[235,2],[240,2],[260,1],[265,1],[270,1],[305,1],[320,1],[325,1],[340,1],[370,1],[390,2],[400,1],[510,1],[540,1],[545,1],[570,1],[580,2],[590,1],[700,1],[835,1]]",159461.97381056129,13
Wake County,North Carolina,36.075666,35.5210888,-78.2630097,-78.9798471,35.7925582711495,-78.6724226540906,1086.3,201696,79.936425884631845,71.040980575172142,402200,3506541,2071560,2327109,6931576,33,15238986,8.25,3809746.5,112494412.62360843,1160349357.4359133,621981148.58947122,702825983.76173091,2237457758.0435705,10396.822729492187,4835108660.4542923,"[[0,46725],[5,75559],[10,39796],[15,16660],[20,6629],[25,2770],[30,1621],[35,1168],[40,904],[45,762],[50,655],[55,565],[60,547],[65,475],[70,441],[75,403],[80,339],[85,324],[90,275],[95,257],[100,229],[105,227],[110,198],[115,164],[120,150],[125,111],[130,125],[135,119],[140,146],[145,114],[150,102],[155,98],[160,78],[165,82],[170,73],[175,76],[180,80],[185,77],[190,67],[195,75],[200,66],[205,58],[210,58],[215,63],[220,48],[225,57],[230,55],[235,42],[240,42],[245,47],[250,38],[255,43],[260,42],[265,46],[270,32],[275,30],[280,37],[285,33],[290,29],[295,31],[300,29],[305,26],[310,23],[315,31],[320,33],[325,18],[330,30],[335,21],[340,20],[345,23],[350,25],[355,20],[360,18],[365,12],[370,18],[375,16],[380,21],[385,13],[390,21],[395,21],[400,17],[405,20],[410,13],[415,17],[420,17],[425,10],[430,12],[435,12],[440,14],[445,16],[450,16],[455,11],[460,15],[465,14],[470,13],[475,10],[480,8],[485,8],[490,12],[495,4],[500,12],[505,7],[510,10],[515,11],[520,8],[525,7],[530,15],[535,6],[540,7],[545,8],[550,7],[555,13],[560,7],[565,12],[570,8],[575,11],[580,13],[585,6],[590,2],[595,10],[600,5],[605,4],[610,10],[615,8],[620,5],[625,4],[630,7],[635,7],[640,2],[645,8],[650,12],[655,9],[660,7],[665,6],[670,10],[675,6],[680,5],[685,2],[690,5],[695,8],[700,10],[705,6],[710,7],[715,4],[720,5],[725,7],[730,4],[735,2],[740,4],[745,4],[750,8],[755,6],[760,5],[765,3],[770,4],[775,5],[780,5],[785,4],[790,3],[795,2],[800,5],[805,4],[810,3],[815,2],[820,7],[825,3],[830,3],[835,3],[840,4],[845,3],[850,5],[855,2],[860,4],[865,4],[870,5],[875,2],[880,3],[885,5],[890,6],[895,5],[900,3],[905,6],[910,2],[915,4],[925,2],[930,6],[935,3],[940,3],[945,5],[950,2],[960,5],[965,3],[970,3],[975,2],[980,3],[985,4],[990,4],[995,4],[1005,6],[1010,5],[1015,4],[1020,6],[1025,1],[1030,2],[1035,6],[1040,4],[1045,2],[1050,1],[1055,2],[1060,3],[1065,3],[1070,3],[1075,3],[1080,1],[1085,2],[1090,1],[1095,2],[1100,3],[1105,2],[1115,2],[1120,1],[1125,2],[1130,2],[1140,2],[1145,1],[1150,2],[1155,3],[1160,1],[1165,1],[1170,1],[1180,2],[1185,3],[1190,1],[1205,5],[1210,1],[1215,3],[1225,3],[1230,2],[1235,1],[1240,2],[1245,2],[1250,1],[1255,1],[1260,1],[1265,1],[1270,2],[1275,2],[1280,2],[1285,1],[1290,1],[1295,2],[1300,1],[1305,2],[1310,1],[1315,1],[1320,3],[1325,3],[1330,3],[1335,2],[1340,1],[1345,2],[1350,1],[1360,3],[1365,2],[1380,1],[1385,1],[1390,2],[1400,1],[1405,1],[1410,1],[1430,1],[1445,1],[1460,2],[1465,3],[1470,1],[1475,1],[1485,2],[1490,2],[1495,3],[1505,2],[1515,2],[1520,5],[1525,2],[1535,2],[1545,1],[1555,1],[1560,1],[1565,1],[1575,1],[1590,3],[1595,2],[1610,2],[1625,1],[1640,2],[1645,1],[1660,2],[1665,2],[1670,1],[1690,2],[1695,1],[1700,1],[1705,1],[1715,1],[1720,1],[1725,1],[1730,1],[1740,1],[1745,3],[1755,1],[1760,1],[1770,1],[1790,2],[1795,1],[1815,1],[1820,1],[1825,1],[1840,1],[1855,1],[1860,1],[1865,1],[1885,1],[1890,1],[1925,1],[1940,1],[1950,1],[1955,1],[1965,1],[1970,1],[1975,1],[2000,1],[2030,1],[2050,1],[2060,3],[2095,3],[2105,2],[2110,1],[2115,1],[2120,1],[2125,1],[2135,1],[2160,1],[2200,1],[2210,1],[2235,2],[2290,1],[2295,1],[2335,1],[2420,1],[2425,1],[2465,1],[2540,1],[2560,1],[2595,1],[2640,1],[2665,1],[2690,1],[2785,1],[2790,2],[2800,1],[2865,1],[2915,1],[2920,1],[3050,1],[3080,1],[3485,1],[4040,1],[4090,1],[4335,1],[4510,1],[5120,1],[5255,1]]",2838433.5972294728,471
Walker County,Georgia,34.9848807,34.5825013,-85.0510907,-85.5308263,34.827134556165547,-85.294366499042084,1031.8999999999999,8273,31.259689922480622,73.270746612346116,44705,121038,103266,114395,133586,41,516990,10.25,129247.5,12051207.606286617,37972435.651495367,29667716.845080569,33182602.572399918,41414040.519421428,12085.013623046874,154288003.19468379,"[[0,1476],[5,2474],[10,1914],[15,1061],[20,560],[25,313],[30,137],[35,70],[40,43],[45,28],[50,23],[55,15],[60,9],[65,14],[70,16],[75,5],[80,13],[85,5],[90,9],[95,9],[100,5],[105,6],[110,4],[115,5],[120,1],[125,4],[135,2],[140,1],[145,1],[155,1],[160,3],[165,3],[170,1],[190,2],[195,1],[200,1],[210,3],[215,1],[225,2],[230,1],[240,1],[245,1],[250,2],[255,1],[260,1],[280,1],[295,1],[305,1],[310,1],[315,1],[360,1],[365,1],[390,1],[460,1],[465,1],[475,1],[480,1],[495,1],[500,1],[535,1],[565,1],[580,1],[585,1],[685,1],[755,1],[890,1],[1025,1],[1290,1],[1365,1],[2850,1]]",117816.96507651366,6
Walla Walla County,Washington,46.5984192,46.0004631,-117.9980781,-119.0259149,46.086411430531335,-118.41580257267876,1067.6,1735,7.8753884635791707,83.493743984600584,8124,27350,20512,22218,26781,45,104985,11.25,26246.25,2218387.7210388184,9151485.0888061468,6162413.8901855461,6682418.695758055,8264427.6509460453,13828.793188476562,32479133.046734624,"[[0,275],[5,471],[10,415],[15,281],[20,141],[25,73],[30,32],[35,17],[40,3],[45,5],[50,4],[55,1],[60,1],[65,2],[70,1],[75,1],[130,1],[135,2],[155,1],[185,1],[200,1],[225,1],[270,1],[525,1],[555,1],[780,1],[860,1]]",8636.4724628402928,6
Waller County,Texas,30.2445296,29.7286348,-95.8038467,-96.1846453,30.015111112286807,-95.966954470961952,1066.75,644,2.8198572900370129,87.144790257104191,2808,11272,7635,11192,96510,61,129417,15.25,32354.25,787157.82210083026,3732300.5298339813,2263429.5671813972,3391519.6053039553,32227401.258758537,18850.203155517578,42401808.7831787,"[[0,83],[5,117],[10,109],[15,113],[20,62],[25,50],[30,19],[35,12],[40,10],[45,4],[50,4],[55,8],[60,4],[65,2],[70,5],[75,4],[80,5],[85,2],[95,1],[100,1],[115,1],[125,2],[165,1],[175,1],[200,1],[210,1],[225,1],[230,1],[255,2],[260,1],[285,1],[340,1],[365,1],[405,1],[410,1],[435,1],[600,1],[605,1],[770,1],[790,1],[1080,1],[1160,1],[1210,2],[2190,1],[2415,1],[4330,1]]",25869.17590767784,0
Walton County,Georgia,33.9238657,33.6052259,-83.5074992,-83.9776299,33.7934514350273,-83.779508203269344,1088,4473,13.678213418591794,78.6115992970123,18586,85972,47080,74313,104853,46,330804,11.5,82701,5318350.6188964834,28439556.106079105,13987083.656750476,23494324.44641114,34464811.446160883,14416.106457519531,105704126.27429807,"[[0,619],[5,1226],[10,1162],[15,664],[20,300],[25,118],[30,76],[35,49],[40,32],[45,23],[50,25],[55,15],[60,9],[65,12],[70,15],[75,4],[80,4],[85,11],[90,13],[95,6],[100,9],[105,4],[110,7],[115,5],[120,6],[130,3],[135,3],[140,3],[145,3],[150,3],[155,1],[160,1],[175,1],[180,6],[190,1],[200,1],[205,6],[210,2],[215,1],[230,1],[250,1],[255,1],[260,2],[265,1],[275,1],[290,1],[300,1],[320,1],[325,1],[365,1],[385,1],[400,1],[410,1],[425,1],[440,1],[545,1],[645,1],[735,1],[765,1],[1030,1],[1190,1],[1640,1]]",62850.201956045945,0
Walton County,Florida,30.9938788,30.2704598,-85.9074027,-86.3971936,30.439839907893724,-86.200349463595487,1150.8999999999999,4708,22.980944701438695,86.943674976915972,22341,77205,54698,57405,25783,37,237432,9.25,59358,6767073.914300533,27899660.533410627,18199426.549182121,18489224.432830829,8956001.27273559,12461.541833496094,80311386.702459663,"[[0,995],[5,1516],[10,1025],[15,580],[20,233],[25,117],[30,60],[35,23],[40,27],[45,36],[50,17],[55,18],[60,5],[65,4],[70,3],[75,6],[80,3],[85,4],[90,6],[95,4],[100,2],[110,4],[120,1],[125,2],[130,3],[145,3],[150,2],[155,3],[160,1],[180,1],[200,1],[230,1],[300,1],[360,1]]",47752.032503645183,0
Walworth County,Wisconsin,42.8428031,42.4921726,-88.3049086,-88.7785734,42.6554399468088,-88.531395362789539,972.4,14227,32.879326227135152,71.177706623974387,57788,276263,182451,195107,478735,39,1190344,9.75,297586,14443212.954199219,82875840.774356037,49519472.744549513,52599083.540457174,137832888.42693484,10809.555627441407,337270498.4404968,"[[0,3233],[5,3959],[10,2532],[15,1560],[20,913],[25,503],[30,305],[35,208],[40,155],[45,122],[50,80],[55,65],[60,55],[65,49],[70,43],[75,45],[80,25],[85,23],[90,17],[95,19],[100,19],[105,17],[110,21],[115,9],[120,14],[125,8],[130,7],[135,13],[140,4],[145,11],[150,5],[155,4],[160,7],[165,5],[170,8],[175,4],[180,6],[185,3],[190,2],[195,2],[200,4],[205,5],[210,4],[215,4],[220,4],[225,3],[230,4],[235,4],[240,3],[245,4],[250,2],[255,1],[260,2],[265,2],[270,1],[280,3],[285,3],[290,4],[295,2],[305,4],[320,1],[325,1],[335,1],[360,1],[365,2],[370,3],[375,1],[380,3],[390,1],[395,3],[405,2],[420,1],[430,1],[435,2],[440,2],[450,2],[475,1],[485,3],[490,2],[520,1],[545,1],[560,1],[565,1],[570,1],[595,1],[600,1],[620,1],[630,1],[650,2],[660,1],[680,1],[695,1],[705,1],[715,1],[730,1],[745,3],[790,1],[860,1],[875,1],[885,1],[910,1],[915,1],[945,1],[950,1],[970,1],[1010,2],[1015,1],[1025,1],[1120,1],[1135,1],[1145,1],[1160,1],[1165,1],[1355,1],[1435,1],[1470,1],[1485,1],[1545,1],[1655,1],[1865,1],[1960,1],[2230,1],[2330,1],[2395,1],[2580,1],[3420,1]]",274029.93224428542,10
Warren County,Virginia,39.0342523,38.7621024,-78.012816,-78.3611782,38.928211832650447,-78.1790695638619,924.8,1,0.0060971891957807452,100,0,0,0,5,6,11,11,2.75,2.75,0,0,0,1424.59501953125,1849.2949462890624,3273.8899658203122,3273.8899658203127,"[[0,1]]",2.7103027714753951,0
Warren County,Kentucky,37.1807697,36.7833273,-86.1171479,-86.6658895,36.9699994363877,-86.4288470187984,1022.55,26848,57.799463373396556,85.3645353088932,164806,530694,405389,413499,1381945,50,2896333,12.5,724083.25,43958957.371252462,168995459.22434074,117957030.096698,119065138.61320801,429574989.28139657,14605.759594726562,879551574.58689559,"[[0,3532],[5,6618],[10,6139],[15,4139],[20,2135],[25,1113],[30,606],[35,381],[40,251],[45,222],[50,167],[55,148],[60,131],[65,106],[70,78],[75,74],[80,59],[85,52],[90,52],[95,46],[100,40],[105,28],[110,47],[115,37],[120,40],[125,24],[130,24],[135,27],[140,21],[145,21],[150,22],[155,18],[160,12],[165,11],[170,16],[175,17],[180,9],[185,13],[190,9],[195,9],[200,9],[205,4],[210,6],[215,9],[220,9],[225,9],[230,9],[235,12],[240,6],[245,7],[250,3],[255,9],[260,4],[265,7],[270,4],[275,4],[285,2],[290,5],[295,2],[300,3],[305,1],[310,5],[315,3],[320,1],[325,1],[330,2],[335,2],[340,3],[345,1],[350,5],[355,2],[360,3],[365,2],[370,2],[375,3],[380,1],[390,1],[400,1],[405,1],[410,4],[415,2],[420,2],[425,3],[430,4],[435,3],[440,2],[445,6],[450,3],[460,1],[465,2],[470,3],[475,4],[480,4],[490,1],[500,3],[505,2],[510,1],[520,1],[525,1],[540,4],[545,2],[555,3],[560,1],[570,1],[575,2],[580,2],[585,1],[590,1],[595,1],[610,3],[615,1],[620,1],[650,1],[655,1],[670,1],[675,1],[680,2],[685,2],[690,1],[710,1],[720,1],[725,1],[730,1],[740,2],[755,2],[760,1],[770,1],[775,1],[780,2],[795,1],[835,1],[855,1],[865,2],[870,1],[875,2],[900,1],[905,1],[910,1],[915,1],[920,1],[940,1],[960,1],[965,2],[985,2],[1015,1],[1030,1],[1040,1],[1065,3],[1085,1],[1175,1],[1180,2],[1185,3],[1190,1],[1215,1],[1240,2],[1250,1],[1270,2],[1290,1],[1295,1],[1325,2],[1330,1],[1375,2],[1415,1],[1460,1],[1490,1],[1515,1],[1520,1],[1540,1],[1570,1],[1645,1],[1650,1],[1655,1],[1730,1],[1745,1],[1785,1],[1795,1],[1875,1],[1925,1],[1935,1],[1940,2],[1945,1],[1985,1],[1995,3],[2060,1],[2100,1],[2125,2],[2135,1],[2230,1],[2240,1],[2285,1],[2390,1],[2425,1],[2440,1],[2570,1],[2720,1],[2810,1],[2925,1],[2950,1],[3100,1],[3280,1],[3345,1],[3980,1],[4210,1],[4540,1],[5480,1],[6115,1]]",671640.66551136458,6
